high_formula,high_mpid,low_formula,low_mpid,avg_voltage,battery_id
Ni2P2O9,mp-1044234,ZnNi2P2O9,mp-1043209,2.5601067487499996,mp-1043209_Zn
LaFeSbO6,mp-1043995,LaZnFeSbO6,mp-1044018,1.5141082424999985,mp-1043995_Zn
Cr(Si2O5)2,mp-1142841,ZnCr(Si2O5)2,mp-1043538,1.815071163750003,mp-1043538_Zn
Cr(SiO3)2,mp-25502,ZnCr(SiO3)2,mvc-5136,1.0269811950000096,mp-25502_Zn
Cr2(SiO4)3,mp-1172462,Zn3Cr2(SiO4)3,mvc-3905,2.4165250583333346,mp-1172462_Zn
Cr4(CuO4)3,mp-1043136,ZnCr4(CuO4)3,mp-1043069,1.1754477575000002,mp-1043069_Zn
BaSbF7,mp-1041341,BaZnSbF7,mp-1041326,1.1880484024999993,mp-1041326_Zn
Ba(MoO2)4,mp-1047842,BaZn(MoO2)4,mp-1044491,0.3244592724999982,mp-1044491_Zn
FeNiP2O9,mp-1043619,ZnFeNiP2O9,mp-1043109,2.5136283262499908,mp-1043109_Zn
PWO5,mp-1044162,ZnP2(WO5)2,mp-1044100,0.27622055499999965,mp-1044100_Zn
P2W2O9,mp-1040961,ZnP2W2O9,mp-1041044,-0.44873271500000067,mp-1040961_Zn
P4W3O14,mp-1041213,ZnP4W3O14,mp-1040898,-0.9191581849999957,mp-1040898_Zn
P2WO7,mvc-5592,ZnP2WO7,mvc-5625,-0.3156716150000016,mvc-5592_Zn
P4WO12,mp-767563,ZnP4WO12,mp-1045883,-0.18124701749999383,mp-1045883_Zn
Ti(Si2O5)2,mp-1043406,TiZn(Si2O5)2,mp-1043408,-0.615441386249993,mp-1043406_Zn
Ti(SiO3)2,mp-25301,TiZn(SiO3)2,mvc-4912,-1.1099658324999973,mp-25301_Zn
Ba2Mn2CuF14,mp-1045769,Ba2Mn2ZnCuF14,mp-1045867,2.1088779325000053,mp-1045769_Zn
BaMn4O8,mp-1041312,BaMn4ZnO8,mp-1044381,1.6776056575000005,mp-1041312_Zn
FeF4,mvc-13960,ZnFeF4,mvc-3519,2.5822135550000005,mvc-13960_Zn
MoAsO5,mvc-5626,ZnMoAsO5,mp-1047153,1.3252923350000017,mp-1047153_Zn
TiCr(PO4)3,mp-1044382,TiZnCr(PO4)3,mp-1044311,2.2572784200000107,mp-1044311_Zn
MnZn,mp-11503,MnZn3,mp-11504,0.0565873149999998,mp-11503_Zn
Ba2ZnFe2F14,mvc-15137,BaZnFeF7,mp-567135,3.8743648375000013,mvc-15137_Zn
Mn3(P2O7)2,mp-694554,Mn3Zn(P2O7)2,mp-1043615,1.1371504100000087,mp-1043615_Zn
Mn2P2O9,mp-1040954,Mn2ZnP2O9,mp-1041017,1.8677412900000028,mp-1040954_Zn
Mn3P3O13,mp-1047928,Mn3ZnP3O13,mp-1047803,1.7704778499999967,mp-1047803_Zn
Nb3Se4,mp-561,Nb12ZnSe16,mp-1220761,-0.4420286075000015,mp-1220761_Zn
Mn4(CuO4)3,mvc-12083,Mn4Zn(CuO4)3,mp-1043063,1.2180065525000052,mp-1043063_Zn
SrNi(PO4)2,mvc-15098,SrZnNi(PO4)2,mp-565455,2.6964909675000026,mvc-15098_Zn
Co(GeO3)2,mp-1043245,ZnCo(GeO3)2,mp-1043196,2.216627349999994,mp-1043196_Zn
CoN,mvc-15478,Zn(CoN)2,mvc-13747,0.8348450374999987,mvc-13747_Zn
CrSe2,mvc-13180,Zn(CrSe2)2,mp-4697,0.7669484000000018,mvc-11653_Zn
Ni,mp-23,ZnNi,mp-567903,-0.8363039075,mp-23_Zn
Ni,mp-1008728,Zn3Ni,mp-971941,0.11715104249999986,mp-1008728_Zn
Mo,mp-8637,Zn6Mo,mp-972048,0.05204873416666666,mp-644500_Zn
WF5,mvc-3816,ZnWF5,mvc-3753,0.6871699162500007,mvc-3753_Zn
WF5,mvc-14167,ZnWF5,mvc-14226,0.6922653675000006,mvc-14167_Zn
Si4SnO10,mp-1043403,ZnSi4SnO10,mp-1043405,0.9996744450000015,mp-1043403_Zn
Ni(GeO3)2,mp-1043316,ZnNi(GeO3)2,mp-1043166,2.747454792499999,mp-1043166_Zn
BaMoF7,mp-1047957,BaZnMoF7,mp-1047902,1.5719797274999983,mp-1047902_Zn
Nb2WO8,mp-1046949,Nb2Zn2WO8,mp-1047052,0.46844996999999955,mp-1046949_Zn
Ti(BiO3)2,mvc-14940,TiZn(BiO3)2,mp-550998,2.6900146825000038,mvc-14940_Zn
Ti(BiO3)2,mvc-14949,TiZn(BiO3)2,mp-557950,2.692495570000003,mvc-14949_Zn
GdCo2,mp-542633,Gd(Zn10Co)2,mp-1204825,0.08281834025000001,mp-1204825_Zn
Co3(AsO4)4,mp-1047608,Zn3Co3(AsO4)4,mp-1041483,2.4244435608333346,mp-1041483_Zn
Fe2(WO4)3,mp-1042860,Zn3Fe4(WO4)6,mp-1043064,0.6742765091666647,mp-1042860_Zn
Ba2Fe2CuF14,mvc-12243,Ba2ZnFe2CuF14,mp-1045827,3.0036376100000033,mp-1045827_Zn
MnNb2ZnO8,mvc-15048,Mn2Nb4Zn3O16,mvc-13332,1.7465138325000047,mvc-13332_Zn
SrCo(PO4)2,mp-1046454,SrZnCo(PO4)2,mp-1046379,2.250515115000004,mp-1046379_Zn
Cu2GeS4,mp-1147769,ZnCu2GeS4,mp-6408,1.107886537500002,mp-1147769_Zn
Nb3S4,mp-12627,Nb6ZnS8,mp-1220442,-0.4316717875000031,mp-1220442_Zn
Cu2GeSe4,mvc-13140,ZnCu2GeSe4,mp-10824,0.8549798375000015,mp-10824_Zn
MoF5,mvc-3781,ZnMoF5,mvc-3757,1.4683630499999984,mvc-3757_Zn
Mn3Nb2O9,mvc-12227,Mn3Nb2ZnO9,mp-567090,1.4634588900000032,mvc-12227_Zn
Mn2Nb2O9,mvc-12134,Mn2Nb2ZnO9,mvc-11109,1.898246114999997,mvc-11109_Zn
Mn(Si2O5)2,mp-1043728,MnZn(Si2O5)2,mp-1043523,1.9715592287500008,mp-1043523_Zn
Ho(BiO3)2,mp-1040838,HoZn(BiO3)2,mp-1049283,1.6285927974999956,mp-1040838_Zn
IrWO6,mp-1047152,Zn2IrWO6,mvc-5781,0.8780063862499996,mp-1047152_Zn
LaVFeO6,mp-1043966,LaVZnFeO6,mp-1044032,1.5825664024999975,mp-1043966_Zn
NiBiP2O9,mp-1043741,ZnNiBiP2O9,mvc-8698,1.9974832637500035,mp-1043741_Zn
Ti2Al,mp-1008753,Ti2AlZn,mp-999072,0.8803349175000004,mp-1008753_Zn
BaWF7,mp-1047945,BaZnWF7,mp-1047930,0.7136890199999981,mp-1047930_Zn
ScMo3O8,mvc-12789,ScZnMo3O8,mp-19611,1.6580277075000016,mvc-12789_Zn
BaTi4O8,mp-1047421,BaTi4ZnO8,mp-1046922,-0.6553543125000041,mp-1046922_Zn
Ba(SbO2)4,mp-1047430,BaZn(SbO2)4,mp-1046970,0.09059460250000262,mp-1046970_Zn
Fe2(MoO4)3,mp-1042928,Zn3Fe4(MoO4)6,mvc-8032,0.71482896916667,mp-1042928_Zn
Ca2Sn,mp-1009730,Ca2ZnSn,mp-1183468,0.08198527749999984,mp-1009730_Zn
MoWO6,mvc-5033,Zn2MoWO6,mvc-5052,0.6467717137500002,mvc-5033_Zn
Ba2Cr2CuF14,mvc-13241,Ba2ZnCr2CuF14,mp-1045862,2.4972444899999977,mp-1045862_Zn
Pr(SnO3)2,mp-1044492,PrZn(SnO3)2,mp-1044499,1.1814907999999966,mp-1044492_Zn
BaV4O8,mp-1041271,BaV4ZnO8,mp-1044331,0.6483559375000048,mp-1041271_Zn
Ni5(TeO6)3,mp-1046640,Zn4Ni5(TeO6)3,mp-1046551,2.5289922406250027,mp-1046551_Zn
Nb3Te4,mp-7564,Nb6ZnTe8,mp-1220470,-0.39240810250000147,mp-1220470_Zn
Ti2Be3(SiO4)3,mp-1041165,Ti2Be3Zn(SiO4)3,mp-1047879,-0.7350285237499984,mp-1041165_Zn
NiP2WO9,mp-1043389,ZnNiP2WO9,mp-1044171,0.5666497800000037,mp-1043389_Zn
SrMn(PO4)2,mp-1046462,SrMnZn(PO4)2,mp-1046402,2.0101522425000034,mp-1046402_Zn
Fe4(CuO4)3,mp-1043303,ZnFe4(CuO4)3,mp-1043129,1.572262637499994,mp-1043129_Zn
MoF5,mvc-14217,ZnMoF5,mvc-3081,1.4848833949999984,mvc-14217_Zn
Nb2CrO8,mp-1046983,Nb2Zn2CrO8,mp-1046856,1.8837208225000004,mp-1046856_Zn
Ba(NiO2)4,mp-1047829,BaZn(NiO2)4,mp-1044577,2.8315525174999983,mp-1044577_Zn
Co4(CuO4)3,mp-1043067,ZnCo4(CuO4)3,mp-1043134,1.556522642500004,mp-1043067_Zn
Ge3(MoO6)2,mvc-4408,Zn3Ge3(MoO6)2,mvc-4440,0.8593707041666696,mvc-4408_Zn
LaTaFeO6,mp-1044002,LaTaZnFeO6,mp-1044107,1.4427698150000032,mp-1044002_Zn
Mn5(TeO6)3,mp-1046509,Mn5Zn4(TeO6)3,mp-1046628,1.695887428124999,mp-1046509_Zn
LaFeWO6,mp-1043919,LaZnFeWO6,mp-1044069,0.3896009025000047,mp-1043919_Zn
CuN,mvc-13841,Zn(CuN)2,mvc-15351,1.4039747324999994,mvc-13841_Zn
Mn(GeO3)2,mp-1043383,MnZn(GeO3)2,mp-1043445,1.7629369449999976,mp-1043383_Zn
Cu3(NiO3)4,mp-1043320,ZnCu3(NiO3)4,mp-1043132,1.9597029075000072,mp-1043132_Zn
Mn(SiO3)2,mp-1142713,MnZn(SiO3)2,mp-1171226,1.6223372425,mp-1142713_Zn
MnNiP2O9,mp-1043595,MnZnNiP2O9,mvc-8316,2.380370708749998,mp-1043595_Zn
HoV2O6,mvc-13146,HoV2ZnO6,mp-1041130,0.8945588950000007,mp-1041130_Zn
VNiP2O9,mvc-12312,VZnNiP2O9,mvc-8267,1.9319782924999962,mvc-12312_Zn
LaFeBiO6,mp-1044028,LaZnFeBiO6,mp-1044058,2.0264785225000046,mp-1044028_Zn
Pr(BiO3)2,mp-1044472,PrZn(BiO3)2,mp-1044507,1.6156317325,mp-1044472_Zn
BaCrF7,mp-1048114,BaZnCrF7,mp-1047910,3.076172651249999,mp-1047910_Zn
SrCuSO,mvc-14991,Sr2ZnCu2(SO)2,mp-9453,1.8017683775000015,mvc-14991_Zn
SbAsO5,mvc-5268,ZnSbAsO5,mp-1047020,1.223521743750003,mp-1047020_Zn
BiF5,mvc-15798,ZnBiF5,mp-1048784,2.8149382025,mp-1048784_Zn
BiF5,mvc-3518,ZnBiF5,mvc-3416,2.8229361712500007,mvc-3416_Zn
Fe3(SnS4)2,mp-754767,ZnFe3(SnS4)2,mp-1215886,0.5486559275000054,mp-1215886_Zn
Ba(SnO2)4,mp-1047280,BaZn(SnO2)4,mp-1046984,0.8714540775000024,mp-1046984_Zn
Pr(MoO3)2,mp-1044744,PrZn(MoO3)2,mp-1044778,0.5882733299999976,mp-1044744_Zn
SrCr(PO4)2,mp-1046448,SrZnCr(PO4)2,mp-1046422,1.5337101199999998,mp-1046422_Zn
HoCr2O6,mp-1041225,HoZnCr2O6,mp-1041120,2.005740624999999,mp-1041120_Zn
CrIrO6,mp-1047059,Zn2CrIrO6,mp-1047076,1.7954079399999983,mp-1047059_Zn
Cr(SO4)2,mp-765763,ZnCr3(SO4)6,mp-767810,3.3067352974999955,mp-765763_Zn
BaCr4O8,mp-1041288,BaZnCr4O8,mp-1044490,0.7889577975000015,mp-1041288_Zn
Zr5Sb3,mp-2649,Zr5ZnSb3,mp-10870,0.5525485724999988,mp-10870_Zn
CrNiP2O9,mp-1044071,ZnCrNiP2O9,mp-1043482,2.233223377499994,mp-1043482_Zn
SrTi(PO4)2,mp-1046180,SrTiZn(PO4)2,mp-1046114,-0.47861080499999753,mp-1046114_Zn
BaBiF7,mp-1041349,BaZnBiF7,mp-1041314,2.8956218025000005,mp-1041314_Zn
PrMn2O6,mvc-14396,PrMn2ZnO6,mp-1044765,2.077870479999999,mp-1044765_Zn
Fe9O13,mvc-12205,Mg2Fe9O13,mp-1045982,2.3505178249999914,mp-1045982_Mg
Mg2Sb,mp-1094572,Mg3Sb,mp-1094548,0.1571840350000002,mp-1094548_Mg
MgSb,mp-1097924,Mg149Sb,mp-1185628,0.011941622567567478,mp-1094540_Mg
Sb,mp-7761,Mg3Sb2,mp-1196139,0.3835439591666665,mp-10631_Mg
FeO2,mvc-12204,Mg(FeO2)2,mp-1048838,3.850002610833334,mp-1048838_Mg
PrTi2O6,mp-1044451,PrTi2ZnO6,mp-1044485,0.8243239625000007,mp-1044451_Zn
Ge3(WO6)2,mvc-4401,Zn3Ge3(WO6)2,mvc-4501,0.16135238124999784,mvc-4401_Zn
ZrFe2,mp-1718,Zr(Zn10Fe)2,mp-1195553,0.05295362837499995,mp-1195553_Zn
BiAsO5,mvc-5296,ZnBiAsO5,mp-1047032,2.219384647500005,mp-1047032_Zn
FeO2,mvc-12063,Mg(FeO2)2,mp-34569,3.743945575000003,mvc-12063_Mg
FeO2,mvc-13181,Mg(FeO2)2,mp-33325,3.9631911606250028,mvc-13181_Mg
FeO2,mvc-11541,Mg(FeO2)2,mvc-12557,3.800224906249999,mvc-11541_Mg
Mg(FeO2)2,mvc-12603,MgFeO2,mvc-12657,1.0903791749999967,mvc-12603_Mg
Ba(FeO2)4,mvc-10874,BaMg(FeO2)4,mp-1044425,4.021639685000006,mp-1044425_Mg
Ti(PO3)4,mp-540258,MgTi(PO3)4,mp-1045598,1.5289589950000049,mp-1045598_Mg
Ti2(PO4)3,mp-774537,MgTi4(PO4)6,mp-1222070,3.872419935000019,mp-1043685_Mg
BaTl(CoO3)2,mp-1046815,Ba2Tl2Zn3(CoO3)4,mp-1048339,1.1438218741666666,mp-1046815_Zn
Ba2Tl2Co3O10,mp-1046501,Ba2Tl2Zn2Co3O10,mp-1046507,1.4532474825000015,mp-1046501_Zn
SrFe(PO4)2,mp-1046490,SrZnFe(PO4)2,mp-1046443,1.989604150000003,mp-1046443_Zn
La2WO6,mp-1041394,La2ZnWO6,mvc-15420,-0.15975316749999502,mp-1041394_Zn
Ti2P2O9,mp-1044823,MgTi2P2O9,mp-1044937,1.1343515299999978,mp-1044823_Mg
Ti3P3O13,mp-1041196,MgTi3P3O13,mp-1041140,0.6637338574999999,mp-1041140_Mg
Cu2O3,mp-1046820,Mg(Cu2O3)2,mp-1046562,3.3028779624999998,mp-1046562_Mg
Cu9O13,mp-1045694,Mg2Cu9O13,mp-1045653,3.292787340000005,mp-1045653_Mg
CuO2,mp-504100,Mg(CuO2)2,mvc-4609,3.3770830050000007,mvc-4609_Mg
Si3(WO6)2,mp-1143551,Mg3Si3(WO6)2,mp-1157231,1.6208165825000016,mp-1143551_Mg
TiV(PO4)3,mp-1044267,TiVZn(PO4)3,mp-1044402,1.0310398675000036,mp-1044267_Zn
FeN,mvc-14553,Zn(FeN)2,mvc-13889,0.6511650875000021,mvc-13889_Zn
SrSn(PO4)2,mp-1046184,SrZnSn(PO4)2,mp-1046206,0.7428851150000049,mp-1046184_Zn
Pr(WO3)2,mp-1044751,PrZn(WO3)2,mp-1044784,-0.21781044249999804,mp-1044751_Zn
LaCrFeO6,mvc-9006,LaZnCrFeO6,mp-1044021,1.968359072499998,mp-1044021_Zn
Si4WO10,mp-1043760,MgSi4WO10,mp-1043550,1.7690562837499981,mp-1043550_Mg
Mg(BiO3)2,mp-1048779,MgBiO3,mvc-15669,2.771519580000001,mp-1048779_Mg
Bi2O5,mp-1043373,MgBi2O5,mp-1042977,3.349486022500004,mp-1042977_Mg
BiO2,mvc-5220,Mg(BiO2)2,mp-1044582,2.6731219633333345,mp-1044582_Mg
Ni,mp-23,Mg2Ni,mp-1077177,-0.032837110000000225,mp-1077177_Mg
Co(Si2O5)2,mp-1043669,MgCo(Si2O5)2,mp-1043503,3.303731893750006,mp-1043503_Mg
Sb,mp-80,Mg3Sb2,mp-2646,0.39593362666666665,mp-2646_Mg
MgSb,mp-1094565,Mg2Sb,mp-1094536,-0.003393758750000142,mp-1094536_Mg
Sb,mp-1179605,MgSb,mp-1094715,0.1809870400000002,mp-1094715_Mg
Sb,mp-133,MgSb,mp-1094941,0.18286038500000015,mp-1094668_Mg
Fe2O3,mvc-12005,Mg(Fe2O3)2,mp-1043253,2.567152552499999,mp-1043253_Mg
FeO2,mp-1047285,Mg(FeO2)2,mvc-14378,2.8843584500000023,mp-1047285_Mg
FeO2,mp-714904,Mg(FeO2)2,mp-608885,3.7924870150000003,mp-1045551_Mg
FeO2,mvc-15135,Mg(FeO2)2,mp-1040986,3.851226325833332,mp-1040986_Mg
FeO2,mvc-12125,Mg(FeO2)2,mp-763405,3.8993841000000002,mvc-12125_Mg
FeO2,mp-25519,Mg(FeO2)4,mvc-11658,2.9765194299999975,mvc-11658_Mg
Mn2O3,mp-1043363,MgMn4O6,mp-1042648,2.7706096950000134,mp-1042648_Mg
MgBiPO6,mvc-11925,Mg2BiPO6,mp-555257,4.106479092500001,mvc-11923_Mg
Mg3Bi2(PO6)2,mvc-12806,Mg2BiPO6,mp-558660,4.373160664999995,mvc-12806_Mg
MnO2,mvc-5444,MgMn2O4,mp-1040921,2.9971841249999986,mp-1040921_Mg
WF5,mvc-3816,MgWF5,mvc-3748,2.5103006687500002,mvc-3748_Mg
WF5,mvc-14167,MgWF5,mvc-14224,2.5303640600000015,mvc-14167_Mg
CoN,mvc-15478,Mg(CoN)2,mvc-14626,1.676259294999999,mvc-14626_Mg
Ba2Cr2CuF14,mvc-13241,Ba2MgCr2CuF14,mp-1045870,4.265787357499997,mp-1045870_Mg
Pr(WO3)2,mp-1044751,PrMg(WO3)2,mp-1044743,1.074431840000004,mp-1044743_Mg
NiBiP2O9,mp-1043741,MgNiBiP2O9,mp-1043481,3.574256151250006,mp-1043481_Mg
Ti3(P2O7)2,mp-1047047,MgTi3(P2O7)2,mp-1046926,0.0719815175000007,mp-1046926_Mg
BiO2,mvc-4364,Mg(BiO2)2,mp-1046883,2.6679135125000015,mp-1046883_Mg
MnO2,mp-25545,MgMn2O4,mp-32006,2.8580524849999995,mp-1003856_Mg
MgMn2O4,mp-1003641,MgMnO2,mvc-3728,1.6968076318750014,mp-1003641_Mg
FeS2,mvc-11411,Mg(FeS2)2,mvc-12970,1.1608447325000006,mp-1045442_Mg
Ta2CrO8,mp-1046486,Mg2Ta2CrO8,mp-1046089,3.3694775037499993,mp-1046089_Mg
BaCrF7,mp-1048114,BaMgCrF7,mp-1047859,4.89015597,mp-1047859_Mg
TiCr(PO4)3,mp-1044382,MgTiCr(PO4)3,mp-1044303,3.886259710000013,mp-1044303_Mg
NiS2,mvc-1,Mg(NiS2)2,mvc-11190,1.011267025,mvc-1_Mg
Sr2CrSO3,mp-1046654,Sr4MgCr2(SO3)2,mp-1048620,2.2412910999999993,mp-1046654_Mg
FeNiP2O9,mp-1043619,MgFeNiP2O9,mp-1043103,4.085595898749995,mp-1043103_Mg
Co(SiO3)2,mvc-12012,MgCo(SiO3)2,mp-1154753,3.4945545175000006,mvc-11366_Mg
CoS2,mvc-11244,Mg(CoS2)2,mvc-78,1.4102587174999974,mp-1045422_Mg
Mn9O13,mp-1045833,Mg2Mn9O13,mp-1045866,2.760651142499996,mp-1045833_Mg
MnO2,mp-644514,MgMn3O6,mp-1016144,2.5437602199999936,mp-1016144_Mg
WO3,mp-1117059,MgWO3,mvc-5026,1.5797490112499992,mp-1045742_Mg
WO2,mvc-5928,Mg(WO2)2,mp-1041093,1.3974049075000052,mp-1041093_Mg
WO2,mp-1041282,Mg(WO2)2,mp-1041391,1.3461240699999997,mp-1041282_Mg
WO2,mp-1047616,Mg(WO2)2,mp-1047644,1.351776083749998,mp-1047616_Mg
WO2,mp-1040834,Mg(WO2)2,mp-1048882,1.5799615625000043,mp-1040834_Mg
WO2,mp-25648,Mg(WO2)4,mp-1044214,0.5874631299999975,mp-1044214_Mg
TiV(PO4)3,mp-1044267,MgTiV(PO4)3,mp-1044309,2.663004780000003,mp-1044267_Mg
LaTaFeO6,mp-1044002,LaMgTaFeO6,mp-1043991,2.6778229675000005,mp-1043991_Mg
MnO2,mp-33009,MgMnO2,mp-1002569,2.0654366199999994,mp-1002569_Mg
MnO2,mp-19326,MgMnO2,mp-1016154,2.1868971775,mp-1016154_Mg
MnO2,mvc-12283,MgMn2O4,mvc-12110,2.418603389999999,mvc-12110_Mg
MnO2,mvc-14931,MgMn2O4,mp-1047659,3.0620293862500017,mp-1047659_Mg
MnO2,mp-1041066,MgMn2O4,mp-1041097,3.134631105833337,mp-1041066_Mg
MnO2,mvc-11093,MgMn2O4,mp-1048868,3.2748321674999996,mp-1048868_Mg
MnO2,mp-25547,MgMn4O8,mp-1003484,2.7272160350000063,mp-1002568_Mg
Mg(WO2)4,mvc-157,Mg(WO2)2,mp-1042571,0.5528042500000026,mp-1042571_Mg
MgTi4O8,mp-1047986,MgTi2O4,mvc-12425,0.2790911399999998,mp-1047986_Mg
TiO2,mvc-4715,MgTi2O4,mvc-4650,1.1676629874999995,mvc-4650_Mg
TiO2,mvc-11423,MgTi2O4,mp-1047312,1.1190897337499996,mp-1047312_Mg
SbN,mvc-11231,Mg3SbN,mp-1080847,0.9748246991666668,mp-1080847_Mg
BiWO5,mp-1044227,MgBiWO5,mp-1044356,2.919547356250001,mp-1044227_Mg
Pr(MoO3)2,mp-1044744,PrMg(MoO3)2,mp-1044530,1.867181504999999,mp-1044530_Mg
Sr2FeSO3,mp-1046652,Sr4MgFe2(SO3)2,mp-1048638,2.289911435000002,mp-1046652_Mg
Ba(WO2)4,mp-1041454,BaMg(WO2)4,mp-1044474,1.2386803100000008,mp-1041454_Mg
MnO2,mvc-11561,MgMn2O4,mvc-14518,2.3754982625000003,mvc-11561_Mg
SrCo(PO4)2,mp-1046454,SrMgCo(PO4)2,mp-1046375,3.7049762249999905,mp-1046375_Mg
Ti9O13,mp-1045643,Mg2Ti9O13,mp-1045636,0.738491677500002,mp-1045636_Mg
Ti2O3,mp-1046793,MgTi4O6,mp-1046590,0.7668375349999947,mp-1046590_Mg
W3O8,mvc-15486,Mg2W3O8,mvc-16013,1.6987411424999992,mvc-15486_Mg
TiO2,mvc-5171,MgTi2O4,mp-1044622,1.238435835000002,mp-1044622_Mg
TiO2,mp-1118309,MgTi2O4,mp-1044648,1.224222904999999,mp-1044648_Mg
Sn,mp-117,Mg2Sn,mp-1094242,0.05140507083333335,mp-1094242_Mg
Sn,mp-7162,Mg3Sn,mp-1094514,0.0746281333333334,mp-1094514_Mg
MgSn,mp-1094669,Mg3Sn,mp-978294,0.08876715999999973,mp-1094669_Mg
Li3(NiO2)4,mp-769727,Li3Mg(NiO2)4,mp-771784,2.9107099849999982,mp-769727_Mg
SrSn(PO4)2,mp-1046184,SrMgSn(PO4)2,mp-1046151,2.1607060925000012,mp-1046151_Mg
BaTl(WO3)2,mp-1046939,Ba2Mg3Tl2(WO3)4,mvc-129,0.14331107666666665,mp-1046939_Mg
Ba2Tl2W3O10,mp-1046584,Ba2Mg2Tl2W3O10,mp-1046499,0.8723982249999991,mp-1046499_Mg
NiSnP2O9,mp-1044247,MgNiSnP2O9,mp-1043215,4.0284944424999996,mp-1043215_Mg
W3O8,mp-1042978,Mg2W3O8,mp-1042810,2.0529057374999993,mp-1042810_Mg
W4O9,mp-1048022,MgW4O9,mp-1048061,0.048876812500006306,mp-1048022_Mg
W2O3,mvc-934,Mg(W2O3)2,mp-1043583,1.3264437375000013,mp-1043583_Mg
WO2,mp-1047232,Mg(WO2)2,mp-1047237,0.47820768250000034,mp-1047232_Mg
WO2,mp-1042291,Mg(WO2)2,mp-1042087,0.6468326924999999,mp-1042087_Mg
WO2,mp-540010,Mg(WO2)2,mp-1046915,1.3517355324999953,mp-1046915_Mg
V(SiO3)2,mp-25633,MgV(SiO3)2,mp-1132757,1.794799915,mp-1132757_Mg
MgV2(SiO4)3,mvc-12282,Mg2V2(SiO4)3,mvc-13578,3.2406107875000116,mvc-12282_Mg
Cu3(SbO3)4,mp-1042691,MgCu3(SbO3)4,mp-1042667,0.7697803049999989,mp-1042667_Mg
SnO2,mvc-5236,Mg(SnO2)2,mp-1044619,1.3900109416666644,mp-1044619_Mg
Ba2CuSn2F14,mvc-1739,Ba2MgCuSn2F14,mvc-2080,1.8165352675000022,mvc-1739_Mg
VNiP2O9,mvc-12312,MgVNiP2O9,mvc-8271,3.521768970000005,mvc-12312_Mg
Fe2(MoO4)3,mp-1042928,Mg3Fe4(MoO4)6,mp-1042940,2.16746244666667,mp-1042928_Mg
SrTi(PO4)2,mp-1046180,SrMgTi(PO4)2,mp-1046096,0.9782369774999977,mp-1046096_Mg
TiO2,mvc-12466,MgTi2O4,mvc-12394,0.9542062950000001,mvc-12394_Mg
TiO2,mp-756655,MgTi2O4,mvc-11138,0.6389282225000001,mvc-11138_Mg
TiO2,mp-25262,MgTi2O4,mp-27872,1.3030306975000001,mp-1045404_Mg
TiO2,mp-1044853,MgTi2O4,mp-1044907,1.2384331183333308,mp-1044853_Mg
VCuO4,mvc-12122,MgV2(CuO4)2,mp-566620,3.8291561474999947,mvc-12122_Mg
V4(CuO4)3,mvc-11840,MgV4(CuO4)3,mp-1043180,2.161722160000005,mp-1043180_Mg
Ti,mp-6985,Mg7Ti,mp-1078548,-0.05003233142857133,mp-1078548_Mg
MoPO5,mp-1044164,MgMo2(PO5)2,mp-1044052,2.2014345199999936,mp-1044052_Mg
Mo2P2O9,mp-1040930,MgMo2P2O9,mp-1040870,2.009056558750005,mp-1040870_Mg
Mo3P3O13,mp-1047920,MgMo3P3O13,mp-1041465,1.8896096500000055,mp-1041465_Mg
Mn5(TeO6)3,mp-1046509,Mg4Mn5(TeO6)3,mp-1046588,3.0204980562499997,mp-1046509_Mg
Mo3Se4,mp-21021,Mg3(Mo3Se4)4,mp-676910,0.7842729916666673,mp-1222220_Mg
Pr(BiO3)2,mp-1044472,PrMg(BiO3)2,mp-1044422,2.510211692499998,mp-1044422_Mg
LaVFeO6,mp-1043966,LaMgVFeO6,mp-1043844,2.906227844999998,mp-1043844_Mg
TiO2,mp-25433,MgTi4O8,mvc-12366,1.1129473450000034,mvc-12366_Mg
Sn,mp-623511,Mg2Sn,mp-2343,0.15348473750000002,mp-1022725_Mg
Mg5Sn,mp-1094189,Mg149Sn,mp-1185637,0.012984112777777779,mp-1094189_Mg
Mg2Sn,mp-1018795,Mg3Sn,mp-643067,0.07055473999999995,mp-1018795_Mg
V(Si2O5)2,mp-1043652,MgV(Si2O5)2,mp-1043519,2.050175396250006,mp-1043519_Mg
BaTi4O8,mp-1047421,BaMgTi4O8,mp-1046916,0.4650800000000017,mp-1046916_Mg
Cr,mp-89,Mg3Cr,mp-1180365,-0.15666079833333335,mp-1180365_Mg
MoO3,mp-715584,MgMoO3,mvc-15644,2.0871552687500006,mp-1045691_Mg
Mo3O8,mvc-14257,Mg(Mo3O8)2,mvc-12777,3.472999960000004,mp-1046644_Mg
Y2Mn2S2O5,mp-656880,Y2MgMn2S2O5,mp-1046607,2.2797833499999967,mp-1046607_Mg
LaFeSbO6,mp-1043995,LaMgFeSbO6,mp-1043980,2.9422407149999983,mp-1043980_Mg
IrWO6,mp-1047152,Mg2IrWO6,mvc-5786,2.2584449437499994,mp-1047152_Mg
SnO2,mvc-11686,Mg(SnO2)4,mp-1043644,1.145337004999996,mp-1043644_Mg
SnO2,mp-1047381,Mg(SnO2)2,mp-1047303,1.0951823799999985,mp-1047303_Mg
SnO2,mvc-9896,Mg(SnO2)2,mp-1044930,1.6604230358333336,mp-1044930_Mg
SnO2,mp-1118394,Mg(SnO2)2,mp-1047267,1.123187967500003,mp-1046867_Mg
